kd 	 theta 	 phi
0	0.463648	(28.6217,0)	
----------------------------

47	-2.8785896068024585149613958634517985046841204166412353515625000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
48	-4.1548862109346478910590350075437982013681903481483459472656250000000000000000000000000000000000000000e-05	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
49	6.8422908792217600713880809593092635623179376125335693359375000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
50	-4.3011035386279587722224704293694230727851390838623046875000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
51	1.5966830183028971751335589601694664452224969863891601562500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
52	-3.7678842649175169066122492722570314072072505950927734375000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
53	5.1180682808296712460460753391089383512735366821289062500000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
54	-1.9792895116473245564758798309412668459117412567138671875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
55	-3.7922784732947502350786095348667004145681858062744140625000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
56	1.4024487686644339021202476658345403848215937614440917968750000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
57	4.8144709390445454555429449783332529477775096893310546875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
58	4.3642537522761766510814851471877773292362689971923828125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
59	2.4604009055527106819560856365569634363055229187011718750000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
60	9.8759152788791444710359002101540681906044483184814453125000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
61	2.9104808188169144569923396659305581124499440193176269531250000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
62	6.1408508243954574960798975524767229217104613780975341796875000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
63	8.2060570886343281752847711452147905220044776797294616699218750000000000000000000000000000000000000000e-05	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
64	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-4.3518275561431306319715162089778459630906581878662109375000000000000000000000000000000000000000000000e-02
65	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.5386033877516445272926048914996499661356210708618164062500000000000000000000000000000000000000000000e-02
66	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
67	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.1845716672025333876527852794424688909202814102172851562500000000000000000000000000000000000000000000e-02
68	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.0730004176044335151285480378646752797067165374755859375000000000000000000000000000000000000000000000e-02
69	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.4507980742020872011455168149041128344833850860595703125000000000000000000000000000000000000000000000e-02
70	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.9614291680063347701745701812114930362440645694732666015625000000000000000000000000000000000000000000e-03
71	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
72	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.1812647222206790198484327447658870369195938110351562500000000000000000000000000000000000000000000000e-02
73	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-3.6168697757389650648818246736482251435518264770507812500000000000000000000000000000000000000000000000e-02
74	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.0500123977486769122346998983630328439176082611083984375000000000000000000000000000000000000000000000e-02
75	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.9620823274617647524742380937823327258229255676269531250000000000000000000000000000000000000000000000e-02
76	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.5250061988743398438961307306271919514983892440795898437500000000000000000000000000000000000000000000e-02
77	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.4112465171593098697822021847514406545087695121765136718750000000000000000000000000000000000000000000e-03
78	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
79	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.3885754556777468657347007763291912851855158805847167968750000000000000000000000000000000000000000000e-03
80	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.7843350920636814188613428200369526166468858718872070312500000000000000000000000000000000000000000000e-02
81	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.2345149382646126712259615487710107117891311645507812500000000000000000000000000000000000000000000000e-02
82	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.0262841106969658802605671610308490926399827003479003906250000000000000000000000000000000000000000000e-02
83	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-3.4094781102516957815851128543727099895477294921875000000000000000000000000000000000000000000000000000e-02
84	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.0232458182311601618819096870538487564772367477416992187500000000000000000000000000000000000000000000e-02
85	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-5.8055396327826381056014248827068513492122292518615722656250000000000000000000000000000000000000000000e-03
86	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-7.7579786611464435913676496170410246122628450393676757812500000000000000000000000000000000000000000000e-04
87	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
88	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.1096987681794338205520933371417413582094013690948486328125000000000000000000000000000000000000000000e-03
89	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.0340752590662785972974724302275717491284012794494628906250000000000000000000000000000000000000000000e-02
90	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.6417607203101989288285267321043647825717926025390625000000000000000000000000000000000000000000000000e-02
91	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.1199299331563908055375833328071166761219501495361328125000000000000000000000000000000000000000000000e-02
92	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.9498235657258662228974444019513612147420644760131835937500000000000000000000000000000000000000000000e-03
93	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-3.2294342916487785155599254949265741743147373199462890625000000000000000000000000000000000000000000000e-02
94	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.8534277025949267292403987994475755840539932250976562500000000000000000000000000000000000000000000000e-02
95	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.1940472583684956855987202573032845975831151008605957031250000000000000000000000000000000000000000000e-02
96	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.8304579146180702808877072129689622670412063598632812500000000000000000000000000000000000000000000000e-03
97	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-3.3357266421492868819359545184966009401250630617141723632812500000000000000000000000000000000000000000e-04
98	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
99	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.3745379814317131364487245548389182658866047859191894531250000000000000000000000000000000000000000000e-03
100	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	7.7375012675118979774135929972089797956869006156921386718750000000000000000000000000000000000000000000e-03
101	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.4533119783612014619400554238382028415799140930175781250000000000000000000000000000000000000000000000e-02
102	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.4713917595032515173159026744542643427848815917968750000000000000000000000000000000000000000000000000e-02
103	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-3.2743870570455600732540091257760650478303432464599609375000000000000000000000000000000000000000000000e-02
104	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-2.6423565487314386313055791788428905420005321502685546875000000000000000000000000000000000000000000000e-02
105	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	3.3552482962241184094587254094221862033009529113769531250000000000000000000000000000000000000000000000e-02
106	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.7132607569793691371096144848706899210810661315917968750000000000000000000000000000000000000000000000e-02
107	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.6874686222921113920580893363876384682953357696533203125000000000000000000000000000000000000000000000e-02
108	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	9.0354548508096849124271443542966153472661972045898437500000000000000000000000000000000000000000000000e-03
109	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.8611332249636703631973100314667135535273700952529907226562500000000000000000000000000000000000000000e-03
110	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.9839746839774100852990534882280826423084363341331481933593750000000000000000000000000000000000000000e-04
111	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
112	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.7381136037433237871360769410955526836914941668510437011718750000000000000000000000000000000000000000e-04
113	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.0916464407551024901055214400003023911267518997192382812500000000000000000000000000000000000000000000e-03
114	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.0449246603753569173633763966790866106748580932617187500000000000000000000000000000000000000000000000e-03
115	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-9.5019288756114789196161041218147147446870803833007812500000000000000000000000000000000000000000000000e-03
116	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.2717803640300442621913212803974602138623595237731933593750000000000000000000000000000000000000000000e-02
117	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-4.2594620981664804704180937733326572924852371215820312500000000000000000000000000000000000000000000000e-03
118	-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	-1.0898171746248059774120342524383886484429240226745605468750000000000000000000000000000000000000000000e-02
119	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.3376238854763047789186991565202333731576800346374511718750000000000000000000000000000000000000000000e-03
120	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.3216729239410841822977005222128354944288730621337890625000000000000000000000000000000000000000000000e-02
121	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.0129090215202132471694618232049833750352263450622558593750000000000000000000000000000000000000000000e-02
122	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	4.4718324679069226465499831135730346431955695152282714843750000000000000000000000000000000000000000000e-03
123	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	1.2845368853894696074130488128162141947541385889053344726562500000000000000000000000000000000000000000e-03
124	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.3686495758954776423045596178695859634899534285068511962890625000000000000000000000000000000000000000e-04
125	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	2.3226520016066002570194817811177756539109395816922187805175781250000000000000000000000000000000000000e-05
126	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
127	-6.4881662310833018714184561304136877879500389099121093750000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
128	-1.1879610651126600202875938094848606851883232593536376953125000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
129	6.4881662310833018714184561304136877879500389099121093750000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
130	7.2909241532276266098411277027935284422710537910461425781250000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
131	-9.9548018653220077256449371816415805369615554809570312500000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
132	-2.1064885038830104269091947344350046478211879730224609375000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
133	9.9548018653220059909214612048344861250370740890502929687500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
134	7.2909241532276266098411277027935284422710537910461425781250000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
135	2.8328132755690879455989783508584878291003406047821044921875000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
136	-9.1610687145856229546270199648461129982024431228637695312500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
137	9.0488573297816850271590993770587374456226825714111328125000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
138	1.0831711260557317852426528759224311215803027153015136718750000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
139	-9.0488573297816832924356234002516430336982011795043945312500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
140	-9.1610687145856194851800680112319241743534803390502929687500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
141	-2.8328132755690883792798473450602614320814609527587890625000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
142	-1.3936211394583646137196319969575597497168928384780883789062500000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
143	4.9913424482838147575036735759113071253523230552673339843750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
144	-5.6788531794298184249281113977758650435134768486022949218750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
145	-1.0455239307346897784101180661764374235644936561584472656250000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
146	2.7449394906282641171113567679640254937112331390380859375000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
147	1.0455239307346901253548132615378563059493899345397949218750000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
148	-5.6788531794298149554811594441616762196645140647888183593750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
149	-4.9913424482838156248654115643148543313145637512207031250000000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
150	-1.3936211394583643968791974998566729482263326644897460937500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
151	-9.2075368503856001509144668659700982971116900444030761718750000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
152	4.5886477373995810183360255507523106643930077552795410156250000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
153	-1.1962202470567073059326546058400708716362714767456054687500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
154	1.4278075478237839401884912149398587644100189208984375000000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
155	4.5768303540622435471307838383836497087031602859497070312500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
156	-2.5105482793442830680152866307253134436905384063720703125000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
157	-4.5768303540622478839394737804013857385143637657165527343750000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
158	1.4278075478237827258820580311748926760628819465637207031250000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
159	1.1962202470567076528773498012014897540211677551269531250000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
160	4.5886477373995818856977635391558578703552484512329101562500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
161	9.2075368503855990667122943804656642896588891744613647460937500000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
162	1.1751792859241474683076877916221292252885177731513977050781250000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
163	-4.9112535981473987717338403058420226443558931350708007812500000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
164	6.2982870769458070003832261818388360552489757537841796875000000000000000000000000000000000000000000000e-04	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
165	2.5041895571539778825309596754777885507792234420776367187500000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
166	-1.2876947324188686011536830733348324429243803024291992187500000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
167	2.1587401108593633203280859333972330205142498016357421875000000000000000000000000000000000000000000000e-02	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
168	-3.3591127433024166142050415118092132615856826305389404296875000000000000000000000000000000000000000000e-03	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00
